ficheiro,categorias,post,data,largura,altura,legenda
20250119_DFDp12SNqyl_04.jpg,Velas | Outros,https://www.instagram.com/p/DFDp12SNqyl/,2025-01-19,1440,1800,"🎄 encomenda de natal 2024 🎄
• 10 velas de cera de soja natural, em taças de barro reutilizadas, pavios de algodão e óleos essenciais de laranja e canela, para um aroma bem natalício;
• 2 conjuntos de 15 ambientadores de cera de soja natural e óleos essenciais de laranja e canela, em caixinhas de madeira.

encomenda personalizada com pequenos cartões feitos à mão, preparada com atenção e cuidado, e enviada para França. muito obrigada pela confiança ❣️

📩 envia mensagem para encomendar!"
20250119_DFDp12SNqyl_05.jpg,Velas | Outros,https://www.instagram.com/p/DFDp12SNqyl/,2025-01-19,1440,1800,"🎄 encomenda de natal 2024 🎄
• 10 velas de cera de soja natural, em taças de barro reutilizadas, pavios de algodão e óleos essenciais de laranja e canela, para um aroma bem natalício;
• 2 conjuntos de 15 ambientadores de cera de soja natural e óleos essenciais de laranja e canela, em caixinhas de madeira.

encomenda personalizada com pequenos cartões feitos à mão, preparada com atenção e cuidado, e enviada para França. muito obrigada pela confiança ❣️

📩 envia mensagem para encomendar!"
20250119_DFDp12SNqyl_06.jpg,Velas | Outros,https://www.instagram.com/p/DFDp12SNqyl/,2025-01-19,1440,1800,"🎄 encomenda de natal 2024 🎄
• 10 velas de cera de soja natural, em taças de barro reutilizadas, pavios de algodão e óleos essenciais de laranja e canela, para um aroma bem natalício;
• 2 conjuntos de 15 ambientadores de cera de soja natural e óleos essenciais de laranja e canela, em caixinhas de madeira.

encomenda personalizada com pequenos cartões feitos à mão, preparada com atenção e cuidado, e enviada para França. muito obrigada pela confiança ❣️

📩 envia mensagem para encomendar!"
20250119_DFDp12SNqyl_07.jpg,Velas | Outros,https://www.instagram.com/p/DFDp12SNqyl/,2025-01-19,1440,1800,"🎄 encomenda de natal 2024 🎄
• 10 velas de cera de soja natural, em taças de barro reutilizadas, pavios de algodão e óleos essenciais de laranja e canela, para um aroma bem natalício;
• 2 conjuntos de 15 ambientadores de cera de soja natural e óleos essenciais de laranja e canela, em caixinhas de madeira.

encomenda personalizada com pequenos cartões feitos à mão, preparada com atenção e cuidado, e enviada para França. muito obrigada pela confiança ❣️

📩 envia mensagem para encomendar!"
20250119_DFDp12SNqyl_08.jpg,Velas | Outros,https://www.instagram.com/p/DFDp12SNqyl/,2025-01-19,1440,1800,"🎄 encomenda de natal 2024 🎄
• 10 velas de cera de soja natural, em taças de barro reutilizadas, pavios de algodão e óleos essenciais de laranja e canela, para um aroma bem natalício;
• 2 conjuntos de 15 ambientadores de cera de soja natural e óleos essenciais de laranja e canela, em caixinhas de madeira.

encomenda personalizada com pequenos cartões feitos à mão, preparada com atenção e cuidado, e enviada para França. muito obrigada pela confiança ❣️

📩 envia mensagem para encomendar!"
20250208_DF0hMcUiqmL_01.jpg,Velas,https://www.instagram.com/p/DF0hMcUiqmL/,2025-02-08,1440,1800,"🪷 encomenda especial entre irmãs 🪷
ainda durante a época natalícia (sim, ainda estamos a publicar as encomendas dessa altura que foi, felizmente, muito atarefada), uma menina veio falar connosco porque queria presentear a irmã mais velha com uma vela especial. o critério mais importante: ""que tenha uns óleos essenciais que a ajude a concentrar e a acalmar quando estiver a estudar"" 😊

demos a ideia de reutilizar uma caneca de que a irmã gostasse muito, para que a vela fosse ainda mais única! e assim nasceu esta vela tão especial: feita numa caneca que tinha sido ilustrada pela própria irmã mais velha, com uma mensagem querida, uma decoração bem floral e alegre, e os óleos essenciais de limão, laranja e hortelã-pimenta 🍊

obrigada, adorámos preparar esta surpresa! 💛

📩 envia mensagem para encomendar!"
20250208_DF0hMcUiqmL_02.jpg,Velas,https://www.instagram.com/p/DF0hMcUiqmL/,2025-02-08,1440,1800,"🪷 encomenda especial entre irmãs 🪷
ainda durante a época natalícia (sim, ainda estamos a publicar as encomendas dessa altura que foi, felizmente, muito atarefada), uma menina veio falar connosco porque queria presentear a irmã mais velha com uma vela especial. o critério mais importante: ""que tenha uns óleos essenciais que a ajude a concentrar e a acalmar quando estiver a estudar"" 😊

demos a ideia de reutilizar uma caneca de que a irmã gostasse muito, para que a vela fosse ainda mais única! e assim nasceu esta vela tão especial: feita numa caneca que tinha sido ilustrada pela própria irmã mais velha, com uma mensagem querida, uma decoração bem floral e alegre, e os óleos essenciais de limão, laranja e hortelã-pimenta 🍊

obrigada, adorámos preparar esta surpresa! 💛

📩 envia mensagem para encomendar!"
20250208_DF0hMcUiqmL_03.jpg,Velas,https://www.instagram.com/p/DF0hMcUiqmL/,2025-02-08,1440,1800,"🪷 encomenda especial entre irmãs 🪷
ainda durante a época natalícia (sim, ainda estamos a publicar as encomendas dessa altura que foi, felizmente, muito atarefada), uma menina veio falar connosco porque queria presentear a irmã mais velha com uma vela especial. o critério mais importante: ""que tenha uns óleos essenciais que a ajude a concentrar e a acalmar quando estiver a estudar"" 😊

demos a ideia de reutilizar uma caneca de que a irmã gostasse muito, para que a vela fosse ainda mais única! e assim nasceu esta vela tão especial: feita numa caneca que tinha sido ilustrada pela própria irmã mais velha, com uma mensagem querida, uma decoração bem floral e alegre, e os óleos essenciais de limão, laranja e hortelã-pimenta 🍊

obrigada, adorámos preparar esta surpresa! 💛

📩 envia mensagem para encomendar!"
20250208_DF0hMcUiqmL_04.jpg,Velas,https://www.instagram.com/p/DF0hMcUiqmL/,2025-02-08,1440,1800,"🪷 encomenda especial entre irmãs 🪷
ainda durante a época natalícia (sim, ainda estamos a publicar as encomendas dessa altura que foi, felizmente, muito atarefada), uma menina veio falar connosco porque queria presentear a irmã mais velha com uma vela especial. o critério mais importante: ""que tenha uns óleos essenciais que a ajude a concentrar e a acalmar quando estiver a estudar"" 😊

demos a ideia de reutilizar uma caneca de que a irmã gostasse muito, para que a vela fosse ainda mais única! e assim nasceu esta vela tão especial: feita numa caneca que tinha sido ilustrada pela própria irmã mais velha, com uma mensagem querida, uma decoração bem floral e alegre, e os óleos essenciais de limão, laranja e hortelã-pimenta 🍊

obrigada, adorámos preparar esta surpresa! 💛

📩 envia mensagem para encomendar!"
20250208_DF0hMcUiqmL_05.jpg,Velas,https://www.instagram.com/p/DF0hMcUiqmL/,2025-02-08,1440,1800,"🪷 encomenda especial entre irmãs 🪷
ainda durante a época natalícia (sim, ainda estamos a publicar as encomendas dessa altura que foi, felizmente, muito atarefada), uma menina veio falar connosco porque queria presentear a irmã mais velha com uma vela especial. o critério mais importante: ""que tenha uns óleos essenciais que a ajude a concentrar e a acalmar quando estiver a estudar"" 😊

demos a ideia de reutilizar uma caneca de que a irmã gostasse muito, para que a vela fosse ainda mais única! e assim nasceu esta vela tão especial: feita numa caneca que tinha sido ilustrada pela própria irmã mais velha, com uma mensagem querida, uma decoração bem floral e alegre, e os óleos essenciais de limão, laranja e hortelã-pimenta 🍊

obrigada, adorámos preparar esta surpresa! 💛

📩 envia mensagem para encomendar!"
20250208_DF0hMcUiqmL_06.jpg,Velas,https://www.instagram.com/p/DF0hMcUiqmL/,2025-02-08,1440,1800,"🪷 encomenda especial entre irmãs 🪷
ainda durante a época natalícia (sim, ainda estamos a publicar as encomendas dessa altura que foi, felizmente, muito atarefada), uma menina veio falar connosco porque queria presentear a irmã mais velha com uma vela especial. o critério mais importante: ""que tenha uns óleos essenciais que a ajude a concentrar e a acalmar quando estiver a estudar"" 😊

demos a ideia de reutilizar uma caneca de que a irmã gostasse muito, para que a vela fosse ainda mais única! e assim nasceu esta vela tão especial: feita numa caneca que tinha sido ilustrada pela própria irmã mais velha, com uma mensagem querida, uma decoração bem floral e alegre, e os óleos essenciais de limão, laranja e hortelã-pimenta 🍊

obrigada, adorámos preparar esta surpresa! 💛

📩 envia mensagem para encomendar!"
20250208_DF0hMcUiqmL_07.jpg,Velas,https://www.instagram.com/p/DF0hMcUiqmL/,2025-02-08,1440,1800,"🪷 encomenda especial entre irmãs 🪷
ainda durante a época natalícia (sim, ainda estamos a publicar as encomendas dessa altura que foi, felizmente, muito atarefada), uma menina veio falar connosco porque queria presentear a irmã mais velha com uma vela especial. o critério mais importante: ""que tenha uns óleos essenciais que a ajude a concentrar e a acalmar quando estiver a estudar"" 😊

demos a ideia de reutilizar uma caneca de que a irmã gostasse muito, para que a vela fosse ainda mais única! e assim nasceu esta vela tão especial: feita numa caneca que tinha sido ilustrada pela própria irmã mais velha, com uma mensagem querida, uma decoração bem floral e alegre, e os óleos essenciais de limão, laranja e hortelã-pimenta 🍊

obrigada, adorámos preparar esta surpresa! 💛

📩 envia mensagem para encomendar!"
20250208_DF0hMcUiqmL_08.jpg,Velas,https://www.instagram.com/p/DF0hMcUiqmL/,2025-02-08,1440,1800,"🪷 encomenda especial entre irmãs 🪷
ainda durante a época natalícia (sim, ainda estamos a publicar as encomendas dessa altura que foi, felizmente, muito atarefada), uma menina veio falar connosco porque queria presentear a irmã mais velha com uma vela especial. o critério mais importante: ""que tenha uns óleos essenciais que a ajude a concentrar e a acalmar quando estiver a estudar"" 😊

demos a ideia de reutilizar uma caneca de que a irmã gostasse muito, para que a vela fosse ainda mais única! e assim nasceu esta vela tão especial: feita numa caneca que tinha sido ilustrada pela própria irmã mais velha, com uma mensagem querida, uma decoração bem floral e alegre, e os óleos essenciais de limão, laranja e hortelã-pimenta 🍊

obrigada, adorámos preparar esta surpresa! 💛

📩 envia mensagem para encomendar!"
20250117_DE8HiH8C0EC_01.jpg,Velas,https://www.instagram.com/p/DE8HiH8C0EC/,2025-01-17,1440,1800,"🌿 vela de cera vegetal de soja, pote de vidro reutilizado, pavio de algodão e óleo essencial de hortelã-pimenta 🌿

a cliente escolheu o aroma revitalizante da hortelã-pimenta e nós optámos por uma decoração natural, simétrica e com os tons outonais das pétalas secas de hortênsia. uma fitinha verde a relembrar a frescura da hortelã-pimenta e assim ficou pronta a quarta velinha terapêutica da encomenda (vê o último post sobre a encomenda enviada para França) 💚

📩 envia mensagem para encomendar!"
20250117_DE8HiH8C0EC_02.jpg,Velas,https://www.instagram.com/p/DE8HiH8C0EC/,2025-01-17,1440,1800,"🌿 vela de cera vegetal de soja, pote de vidro reutilizado, pavio de algodão e óleo essencial de hortelã-pimenta 🌿

a cliente escolheu o aroma revitalizante da hortelã-pimenta e nós optámos por uma decoração natural, simétrica e com os tons outonais das pétalas secas de hortênsia. uma fitinha verde a relembrar a frescura da hortelã-pimenta e assim ficou pronta a quarta velinha terapêutica da encomenda (vê o último post sobre a encomenda enviada para França) 💚

📩 envia mensagem para encomendar!"
20250131_DFf30JWN4xG_01.jpg,Velas,https://www.instagram.com/p/DFf30JWN4xG/,2025-01-31,1440,1800,"🪻encomenda personalizada🪻
aqui, foi-nos pedido que fizéssemos uma nova vela num frasco que já tinha tido uma vela anteriormente. os óleos essenciais escolhidos foram hortelã-pimenta e limão, para criar um ambiente fresco na cozinha.
no vaso de vidro, foi usado o óleo essencial de lavanda para um aroma relaxante e calmante na hora de dormir. foi feita uma decoração leve e suave para criar uma vela que iria ser colocada na mesa de cabeceira 💜

o que acham de mais este ""antes e depois""? 

📩 envia mensagem para encomendar!"
20250131_DFf30JWN4xG_02.jpg,Velas,https://www.instagram.com/p/DFf30JWN4xG/,2025-01-31,1440,1800,"🪻encomenda personalizada🪻
aqui, foi-nos pedido que fizéssemos uma nova vela num frasco que já tinha tido uma vela anteriormente. os óleos essenciais escolhidos foram hortelã-pimenta e limão, para criar um ambiente fresco na cozinha.
no vaso de vidro, foi usado o óleo essencial de lavanda para um aroma relaxante e calmante na hora de dormir. foi feita uma decoração leve e suave para criar uma vela que iria ser colocada na mesa de cabeceira 💜

o que acham de mais este ""antes e depois""? 

📩 envia mensagem para encomendar!"
20250131_DFf30JWN4xG_03.jpg,Velas,https://www.instagram.com/p/DFf30JWN4xG/,2025-01-31,1440,1800,"🪻encomenda personalizada🪻
aqui, foi-nos pedido que fizéssemos uma nova vela num frasco que já tinha tido uma vela anteriormente. os óleos essenciais escolhidos foram hortelã-pimenta e limão, para criar um ambiente fresco na cozinha.
no vaso de vidro, foi usado o óleo essencial de lavanda para um aroma relaxante e calmante na hora de dormir. foi feita uma decoração leve e suave para criar uma vela que iria ser colocada na mesa de cabeceira 💜

o que acham de mais este ""antes e depois""? 

📩 envia mensagem para encomendar!"
20250131_DFf30JWN4xG_04.jpg,Velas,https://www.instagram.com/p/DFf30JWN4xG/,2025-01-31,1440,1800,"🪻encomenda personalizada🪻
aqui, foi-nos pedido que fizéssemos uma nova vela num frasco que já tinha tido uma vela anteriormente. os óleos essenciais escolhidos foram hortelã-pimenta e limão, para criar um ambiente fresco na cozinha.
no vaso de vidro, foi usado o óleo essencial de lavanda para um aroma relaxante e calmante na hora de dormir. foi feita uma decoração leve e suave para criar uma vela que iria ser colocada na mesa de cabeceira 💜

o que acham de mais este ""antes e depois""? 

📩 envia mensagem para encomendar!"
20250131_DFf30JWN4xG_05.jpg,Velas,https://www.instagram.com/p/DFf30JWN4xG/,2025-01-31,1440,1800,"🪻encomenda personalizada🪻
aqui, foi-nos pedido que fizéssemos uma nova vela num frasco que já tinha tido uma vela anteriormente. os óleos essenciais escolhidos foram hortelã-pimenta e limão, para criar um ambiente fresco na cozinha.
no vaso de vidro, foi usado o óleo essencial de lavanda para um aroma relaxante e calmante na hora de dormir. foi feita uma decoração leve e suave para criar uma vela que iria ser colocada na mesa de cabeceira 💜

o que acham de mais este ""antes e depois""? 

📩 envia mensagem para encomendar!"
20250428_DI_zv13i4v7_01.jpg,Champôs | Cuidado Capilar,https://www.instagram.com/p/DI_zv13i4v7/,2025-04-28,1440,1800,"🪷 kit ""eu cuido do meu cabelo"" 🪷 
conjunto composto por:
• um champô sólido (à escolha)
• um amaciador sólido
• uma máscara capilar (boião de 120ml)
• uma bolsinha artesanal em algodão hipoalergénico feita em crochet para pendurar no duche/banheira e secar os produtos sólidos, da @graziecanela

oferta de uma caixa artesanal, reutilizável e sustentável, totalmente feita à mão (à escolha, consoante o stock disponível) 🪷 

35,50€"
20250428_DI_zv13i4v7_02.jpg,Champôs | Cuidado Capilar,https://www.instagram.com/p/DI_zv13i4v7/,2025-04-28,1440,1800,"🪷 kit ""eu cuido do meu cabelo"" 🪷 
conjunto composto por:
• um champô sólido (à escolha)
• um amaciador sólido
• uma máscara capilar (boião de 120ml)
• uma bolsinha artesanal em algodão hipoalergénico feita em crochet para pendurar no duche/banheira e secar os produtos sólidos, da @graziecanela

oferta de uma caixa artesanal, reutilizável e sustentável, totalmente feita à mão (à escolha, consoante o stock disponível) 🪷 

35,50€"
20250428_DI_zv13i4v7_03.jpg,Champôs | Cuidado Capilar,https://www.instagram.com/p/DI_zv13i4v7/,2025-04-28,1440,1799,"🪷 kit ""eu cuido do meu cabelo"" 🪷 
conjunto composto por:
• um champô sólido (à escolha)
• um amaciador sólido
• uma máscara capilar (boião de 120ml)
• uma bolsinha artesanal em algodão hipoalergénico feita em crochet para pendurar no duche/banheira e secar os produtos sólidos, da @graziecanela

oferta de uma caixa artesanal, reutilizável e sustentável, totalmente feita à mão (à escolha, consoante o stock disponível) 🪷 

35,50€"
20250428_DI_zv13i4v7_04.jpg,Champôs | Cuidado Capilar,https://www.instagram.com/p/DI_zv13i4v7/,2025-04-28,1440,1800,"🪷 kit ""eu cuido do meu cabelo"" 🪷 
conjunto composto por:
• um champô sólido (à escolha)
• um amaciador sólido
• uma máscara capilar (boião de 120ml)
• uma bolsinha artesanal em algodão hipoalergénico feita em crochet para pendurar no duche/banheira e secar os produtos sólidos, da @graziecanela

oferta de uma caixa artesanal, reutilizável e sustentável, totalmente feita à mão (à escolha, consoante o stock disponível) 🪷 

35,50€"
20241203_DDIC4DbOiOp_01.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DDIC4DbOiOp/,2024-12-03,1440,1800,"🎄 kit de natal ""relaxamento lucrescente"" 🎄
conjunto composto por:
• 1 frasco de sais de banho relaxantes
• 1 vela ambiente (aroma à escolha)
• 1 roll-on ""relax""
• 1 vela de massagem

Oferta de 3 ambientadores
Oferta da caixa (stock limitado) ou do embrulho

• 28€ (total dos produtos em separado: 31,60€)

📩 envia mensagem privada para encomendar!"
20241203_DDIC4DbOiOp_02.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DDIC4DbOiOp/,2024-12-03,1440,1800,"🎄 kit de natal ""relaxamento lucrescente"" 🎄
conjunto composto por:
• 1 frasco de sais de banho relaxantes
• 1 vela ambiente (aroma à escolha)
• 1 roll-on ""relax""
• 1 vela de massagem

Oferta de 3 ambientadores
Oferta da caixa (stock limitado) ou do embrulho

• 28€ (total dos produtos em separado: 31,60€)

📩 envia mensagem privada para encomendar!"
20241203_DDIC4DbOiOp_03.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DDIC4DbOiOp/,2024-12-03,1440,1800,"🎄 kit de natal ""relaxamento lucrescente"" 🎄
conjunto composto por:
• 1 frasco de sais de banho relaxantes
• 1 vela ambiente (aroma à escolha)
• 1 roll-on ""relax""
• 1 vela de massagem

Oferta de 3 ambientadores
Oferta da caixa (stock limitado) ou do embrulho

• 28€ (total dos produtos em separado: 31,60€)

📩 envia mensagem privada para encomendar!"
20241203_DDIC4DbOiOp_04.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DDIC4DbOiOp/,2024-12-03,1440,1800,"🎄 kit de natal ""relaxamento lucrescente"" 🎄
conjunto composto por:
• 1 frasco de sais de banho relaxantes
• 1 vela ambiente (aroma à escolha)
• 1 roll-on ""relax""
• 1 vela de massagem

Oferta de 3 ambientadores
Oferta da caixa (stock limitado) ou do embrulho

• 28€ (total dos produtos em separado: 31,60€)

📩 envia mensagem privada para encomendar!"
20241203_DDIC4DbOiOp_05.jpg,Velas | Roll-on | Sais de Banho | Outros,https://www.instagram.com/p/DDIC4DbOiOp/,2024-12-03,1440,1800,"🎄 kit de natal ""relaxamento lucrescente"" 🎄
conjunto composto por:
• 1 frasco de sais de banho relaxantes
• 1 vela ambiente (aroma à escolha)
• 1 roll-on ""relax""
• 1 vela de massagem

Oferta de 3 ambientadores
Oferta da caixa (stock limitado) ou do embrulho

• 28€ (total dos produtos em separado: 31,60€)

📩 envia mensagem privada para encomendar!"
20241120_DCmVix-sXo2_01.jpg,Velas,https://www.instagram.com/p/DCmVix-sXo2/,2024-11-20,1440,1800,"🎄 o natal a aproximar-se: ideias lucrescentes 🎄

- vela de cera de soja natural
- casca natural de côco
- pavio de algodão
- brilhantes ecológicos
- óleos essenciais à tua escolha
- o preço poderá variar entre 8 e 10€, consoante o tamanho do côco e a quantidade de cera utilizada

📩 envia mensagem para encomendar!"
20241120_DCmVix-sXo2_02.jpg,Velas,https://www.instagram.com/p/DCmVix-sXo2/,2024-11-20,1440,1800,"🎄 o natal a aproximar-se: ideias lucrescentes 🎄

- vela de cera de soja natural
- casca natural de côco
- pavio de algodão
- brilhantes ecológicos
- óleos essenciais à tua escolha
- o preço poderá variar entre 8 e 10€, consoante o tamanho do côco e a quantidade de cera utilizada

📩 envia mensagem para encomendar!"
20241120_DCmVix-sXo2_03.jpg,Velas,https://www.instagram.com/p/DCmVix-sXo2/,2024-11-20,1440,1800,"🎄 o natal a aproximar-se: ideias lucrescentes 🎄

- vela de cera de soja natural
- casca natural de côco
- pavio de algodão
- brilhantes ecológicos
- óleos essenciais à tua escolha
- o preço poderá variar entre 8 e 10€, consoante o tamanho do côco e a quantidade de cera utilizada

📩 envia mensagem para encomendar!"
20241120_DCmVix-sXo2_04.jpg,Velas,https://www.instagram.com/p/DCmVix-sXo2/,2024-11-20,1440,1800,"🎄 o natal a aproximar-se: ideias lucrescentes 🎄

- vela de cera de soja natural
- casca natural de côco
- pavio de algodão
- brilhantes ecológicos
- óleos essenciais à tua escolha
- o preço poderá variar entre 8 e 10€, consoante o tamanho do côco e a quantidade de cera utilizada

📩 envia mensagem para encomendar!"
20240803_C-N_dd-t4Iv_01.jpg,_por_rever,https://www.instagram.com/p/C-N_dd-t4Iv/,2024-08-03,416,735,"Os produtos de higiene e bem-estar @lu.crescente são, desde o primeiro dia, os produtos escolhidos pela Raquel. Desta vez, surpreendeu-nos com um pequeno vídeo em que fala dos motivos que a leva a não prescindir dos nossos produtos na sua rotina diária. Por mais saúde e menos químicos! 🌿
Muito obrigada, Raquel! 
#naturalbeauty #healthylifestyle #naturalsoaps #naturalshampoo #goodvibes #sustainableliving"
20250115_DE2N3_KC8A4_01.jpg,Velas,https://www.instagram.com/p/DE2N3_KC8A4/,2025-01-15,1440,1800,"🪻 vela de cera vegetal de soja, em pote de barro, pavio de algodão e óleo essencial de lavanda 🪻

o aroma relaxante da lavanda foi escolhida pela cliente, para ter no quarto e acalmar antes de adormecer. o formato e a decoração foram escolhidas por nós. mais uma vela terapêutica e única a juntar à encomenda (vê o último post da encomenda enviada para França) 💜

📩 envia mensagem para encomendar!"
20250115_DE2N3_KC8A4_02.jpg,Velas,https://www.instagram.com/p/DE2N3_KC8A4/,2025-01-15,1440,1800,"🪻 vela de cera vegetal de soja, em pote de barro, pavio de algodão e óleo essencial de lavanda 🪻

o aroma relaxante da lavanda foi escolhida pela cliente, para ter no quarto e acalmar antes de adormecer. o formato e a decoração foram escolhidas por nós. mais uma vela terapêutica e única a juntar à encomenda (vê o último post da encomenda enviada para França) 💜

📩 envia mensagem para encomendar!"
20241101_DB1oRHvujxB_01.jpg,Outros,https://www.instagram.com/p/DB1oRHvujxB/,2024-11-01,1440,1800,"🌱 ambientadores 🌱
feitos de cera vegetal de soja e óleos essenciais, estes pequenos ambientadores são perfeitos para:

- guardar nas gavetas para ter o armário sempre perfumado
- derreter no aquecedor/difusor para relaxar 
- aproveitar a cera derretida para massagens, uma vez que a cera de soja penetra e hidrata a pele

escolhe o teu óleo essencial preferido e experimenta!

- 1,20€ a unidade (1€ a partir de 10 unidades)

📩 envia mensagem para encomendar!"
20241101_DB1oRHvujxB_02.jpg,Outros,https://www.instagram.com/p/DB1oRHvujxB/,2024-11-01,1440,1800,"🌱 ambientadores 🌱
feitos de cera vegetal de soja e óleos essenciais, estes pequenos ambientadores são perfeitos para:

- guardar nas gavetas para ter o armário sempre perfumado
- derreter no aquecedor/difusor para relaxar 
- aproveitar a cera derretida para massagens, uma vez que a cera de soja penetra e hidrata a pele

escolhe o teu óleo essencial preferido e experimenta!

- 1,20€ a unidade (1€ a partir de 10 unidades)

📩 envia mensagem para encomendar!"
20241101_DB1oRHvujxB_03.jpg,Outros,https://www.instagram.com/p/DB1oRHvujxB/,2024-11-01,1440,1800,"🌱 ambientadores 🌱
feitos de cera vegetal de soja e óleos essenciais, estes pequenos ambientadores são perfeitos para:

- guardar nas gavetas para ter o armário sempre perfumado
- derreter no aquecedor/difusor para relaxar 
- aproveitar a cera derretida para massagens, uma vez que a cera de soja penetra e hidrata a pele

escolhe o teu óleo essencial preferido e experimenta!

- 1,20€ a unidade (1€ a partir de 10 unidades)

📩 envia mensagem para encomendar!"
20241101_DB1oRHvujxB_04.jpg,Outros,https://www.instagram.com/p/DB1oRHvujxB/,2024-11-01,1440,1800,"🌱 ambientadores 🌱
feitos de cera vegetal de soja e óleos essenciais, estes pequenos ambientadores são perfeitos para:

- guardar nas gavetas para ter o armário sempre perfumado
- derreter no aquecedor/difusor para relaxar 
- aproveitar a cera derretida para massagens, uma vez que a cera de soja penetra e hidrata a pele

escolhe o teu óleo essencial preferido e experimenta!

- 1,20€ a unidade (1€ a partir de 10 unidades)

📩 envia mensagem para encomendar!"
20241101_DB1oRHvujxB_05.jpg,Outros,https://www.instagram.com/p/DB1oRHvujxB/,2024-11-01,1440,1800,"🌱 ambientadores 🌱
feitos de cera vegetal de soja e óleos essenciais, estes pequenos ambientadores são perfeitos para:

- guardar nas gavetas para ter o armário sempre perfumado
- derreter no aquecedor/difusor para relaxar 
- aproveitar a cera derretida para massagens, uma vez que a cera de soja penetra e hidrata a pele

escolhe o teu óleo essencial preferido e experimenta!

- 1,20€ a unidade (1€ a partir de 10 unidades)

📩 envia mensagem para encomendar!"
20241101_DB1oRHvujxB_06.jpg,Outros,https://www.instagram.com/p/DB1oRHvujxB/,2024-11-01,1440,1800,"🌱 ambientadores 🌱
feitos de cera vegetal de soja e óleos essenciais, estes pequenos ambientadores são perfeitos para:

- guardar nas gavetas para ter o armário sempre perfumado
- derreter no aquecedor/difusor para relaxar 
- aproveitar a cera derretida para massagens, uma vez que a cera de soja penetra e hidrata a pele

escolhe o teu óleo essencial preferido e experimenta!

- 1,20€ a unidade (1€ a partir de 10 unidades)

📩 envia mensagem para encomendar!"
20250114_DE0SUCSi9OU_01.jpg,Velas,https://www.instagram.com/p/DE0SUCSi9OU/,2025-01-14,1440,1800,"🍊 vela de cera vegetal de soja, em casca natural de côco, pavio de algodão e óleo essencial de tangerina 🍊

seguindo a nossa criatividade sentida no momento através do aroma inspirador da tangerina, preparámos esta vela terapêutica única, para juntar às outras 3 velas encomendadas (vê o post anterior) 🧡

📩 envia mensagem para encomendar!"
20250114_DE0SUCSi9OU_02.jpg,Velas,https://www.instagram.com/p/DE0SUCSi9OU/,2025-01-14,1440,1800,"🍊 vela de cera vegetal de soja, em casca natural de côco, pavio de algodão e óleo essencial de tangerina 🍊

seguindo a nossa criatividade sentida no momento através do aroma inspirador da tangerina, preparámos esta vela terapêutica única, para juntar às outras 3 velas encomendadas (vê o post anterior) 🧡

📩 envia mensagem para encomendar!"
20250116_DE5U-Imi93E_01.jpg,Velas,https://www.instagram.com/p/DE5U-Imi93E/,2025-01-16,1440,1800,"🍃 vela de cera vegetal de soja, pote de vidro reutilizado, pavio de algodão e óleo essencial de eucalipto 🍃

para esta vela, optámos por uma decoração mais simples mas detalhada: flores secas em tons de verde, pedrinhas douradas para um toque luminoso, e um pequeno coração em cera de soja. os brilhantes dourados são ecológicos. uma vela mais pequena com um aroma bem fresco (vê o último post da encomenda completa, enviada para França) 💚

📩 envia mensagem para encomendar!"
20250116_DE5U-Imi93E_02.jpg,Velas,https://www.instagram.com/p/DE5U-Imi93E/,2025-01-16,1440,1800,"🍃 vela de cera vegetal de soja, pote de vidro reutilizado, pavio de algodão e óleo essencial de eucalipto 🍃

para esta vela, optámos por uma decoração mais simples mas detalhada: flores secas em tons de verde, pedrinhas douradas para um toque luminoso, e um pequeno coração em cera de soja. os brilhantes dourados são ecológicos. uma vela mais pequena com um aroma bem fresco (vê o último post da encomenda completa, enviada para França) 💚

📩 envia mensagem para encomendar!"
20241124_DCw6VjeuqFD_01.jpg,Cuidado Capilar | Velas | Batons,https://www.instagram.com/p/DCw6VjeuqFD/,2024-11-24,1439,1223,"🌱 mais uma encomenda entregue 🌱 

- máscara capilar com óleo essencial de alecrim 🌿
- bálsamo labial hidratante com óleo essencial de laranja 🍊
- vela de cera de soja com óleo essencial de limão 🍋

muito gratas pela vossa confiança e preferência 💚"
20241203_DDH5G7pMuZ3_01.jpg,Champôs | Cuidado Capilar | Sabonetes | Sais de Banho | Batons,https://www.instagram.com/p/DDH5G7pMuZ3/,2024-12-03,1440,1800,"🎄 kit de natal ""banho lucrescente"" 🎄
conjunto composto por:
• 1 champô sólido (à escolha, segundo o tipo de cabelo)
• 1 amaciador/condicionador sólido (universal)
• 1 máscara capilar 160 ml (universal)
• 1 frasco de sais de banho relaxantes
• 1 sabonete de rosto

oferta de 1 bálsamo labial 
oferta da caixa (stock limitado) ou do embrulho

• 45€ (total dos produtos em separado: 50€)

📩 envia mensagem privada para encomendar!"
